from,to,length
49731502,49418120,113.359
49216034,49418120,83.505
3991624079,49418120,108.731
49647112,49418123,112.486
49418125,49418123,80.977
3991624066,49418123,109.655
49216034,49418123,83.538
49317721,49614731,162.037
49690565,49418125,110.318
3991624064,49418125,111.616
49101084,49418125,82.334
49065333,49155982,35.556
49606340,49418128,114.268
49068791,49418128,118.667
49101084,49418128,65.131
49253000,49155985,157.556
49180563,49155985,56.026
49155988,49155985,60.383
652446496,49155985,76.706
49155999,49155988,143.161
49015398,49024920,138.848
49015397,49024920,245.041
48893850,48893849,45.154
48876042,48893849,76.988
49074149,48893849,135.102
48893851,48893850,50.783
48893909,48893850,108.95
48893906,48893850,123.42
48893852,48893851,10.43
48907763,48893851,86.262
48893860,48893852,78.305
48893854,48893852,32.799
49235767,49418137,41.08
48998576,49418137,92.84
48998578,49418137,130.224
48893856,48893854,58.122
48907787,48893854,64.799
49156007,49155999,182.443
48922634,48893856,35.581
48893860,48893856,72.648
5151103853,48893860,80.831
49422884,49614756,68.476
49235796,49156007,86.857
49156015,49156007,168.964
49095921,49156007,191.547
49303456,2929659821,29.99
49115822,2929659821,23.017
2929659824,2929659821,41.53
49156017,49156015,53.433
49520362,49156015,96.54
49095921,49156015,197.281
49115823,2929659824,6.246
49115822,2929659824,28.206
49156022,49156017,101.295
49786837,49156017,121.154
49156023,49156022,51.501
49156034,49156023,121.232
49661407,49156023,88.936
356519872,356521350,693.118
356521705,356519872,331.344
49049520,356519872,550.54
356519874,356520400,435.499
356521295,356519874,599.441
2957487839,356519874,382.968
49410680,49614789,111.571
49221580,49221577,117.132
2667332199,49221577,115.258
49108732,49221577,199.978
49527301,49221577,200.542
49108734,49221580,199.242
49150181,49221580,119.201
49527306,49221580,206.796
48948923,49745868,89.4
49114179,49221585,64.052
49108736,49221585,211.198
49278463,49221585,414.27
49221589,49221585,286.336
49745876,49745874,43.654
49057283,49745874,90.959
49299892,49745874,202.148
49426481,49745874,202.054
275451860,48966584,254.805
275451860,48877318,258.055
48929646,275451860,1324.733
49108738,49221589,200.652
49527325,49221589,202.045
49221590,49221589,115.754
49108740,49221590,201.396
49527331,49221590,199.903
49221594,49221590,116.315
48948920,49745876,42.997
49057285,49745876,108.503
49108741,49221594,200.654
4604002127,49221594,56.242
49527337,49221594,199.246
4341311273,49745887,108.3
49187139,49221600,31.364
49476091,49221600,95.748
49210371,49221600,64.594
49136569,49614820,43.066
49260745,49352677,205.721
49352682,49352677,44.231
49235580,49352677,55.653
1190472074,49352679,15.824
49352679,49460386,103.43
49352682,49352679,206.937
49235577,49352679,99.877
4606889569,49221607,42.513
49476092,49221607,112.981
49221614,49221607,123.802
49187139,49221607,81.947
49513833,49156073,136.675
1241536588,49156073,71.188
49124364,49156073,393.213
49501857,49352682,54.239
48988785,49680363,183.474
49108746,49221614,94.711
49260849,49221614,93.677
49064430,49221614,77.062
5895869055,49090543,10.963
49090543,49074024,193.833
49090551,49090543,121.84
49091234,49090543,166.513
49650358,49745904,24.234
49058095,4848291823,101.148
49302602,4848291823,106.904
4848291826,4848291823,75.763
4848291826,4848291826,51.027
49251126,49352691,207.851
49595049,49352691,115.598
49515219,49352691,114.85
380183767,49352687,59.619
380183766,49352687,56.701
49144742,49352687,166.994
49116200,49352693,193.047
49251126,49352693,201.839
49352693,49515071,115.593
49515067,49352693,114.844
49374205,49090551,257.48
49374201,49090551,184.173
49476087,49418237,75.038
49476085,49418237,76.987
49106924,49418237,427.774
49122014,49221631,159.321
49221633,49221631,56.84
49052022,49221631,66.122
49242363,49221633,107.046
49221637,49221633,107.321
49594578,49680386,279.095
49352709,49079918,403.014
49346166,49352709,98.662
49135865,49352709,100.647
49352729,49352709,256.261
49321107,49221637,214.84
49112512,49221637,155.22
49221637,49221640,108.212
49527288,49221640,215.689
49221640,49110827,81.842
49378796,49418251,83.604
49358392,49418251,150.72
48885587,49418251,198.986
49369814,49221643,217.006
49108727,49221643,175.645
49110827,49221643,80.645
49137322,49090582,48.944
49596886,49090582,9.696
49090587,49090582,78.485
49457857,49352729,100.039
49298751,49352729,104.674
49418286,49418276,170.892
49594578,49680423,131.1
49509530,49418286,120.425
49341656,49418286,155.562
48894000,1702128285,230.098
48894000,276548022,297.83
48920338,48894000,75.949
356519987,356521295,4050.637
356521877,356519987,1062.755
356521877,356519987,1060.628
4112977972,356520077,660.929
3956109874,4112977972,363.03
3956109884,4112977972,614.27
2666205251,2666205250,117.583
49642305,2666205251,63.016
2666205253,2666205251,162.087
49352774,49352772,207.666
49251350,49352772,207.674
49290878,49352772,116.874
49083499,49352772,112.907
49051669,2666205253,17.571
49642305,2666205253,96.711
2666205263,2666205254,33.003
49352777,49352774,206.315
49290880,49352774,114.933
49083500,49352774,115.496
2666205259,2666205256,51.53
2666205268,2666205256,35.153
3533875300,2666205256,62.856
1190435997,49352777,130.055
49290882,49352777,114.837
49083501,49352777,116.334
2666205269,2666205258,28.308
2666205261,2666205259,27.228
3533875299,2666205259,26.82
2666205285,2666205259,151.701
2666205274,2666205260,42.685
2666205271,2666205261,27.864
2666205263,2666205261,17.906
1164709976,1164709966,102.908
1164684204,1164709967,151.667
49260639,49352782,207.824
1190436040,49352782,209.593
49290888,49352782,114.926
49083503,49352782,115.583
2666205264,2666205263,29.124
2666205275,2666205264,29.759
2666205269,2666205264,16.658
2666205272,2666205269,27.7
49055355,49746006,90.094
1164684326,1164709975,276.632
1164670961,1164709976,47.509
1164674958,1164709976,179.531
49221723,49221722,48.194
49101867,49221722,99.718
49313507,49221722,102.041
49313503,49221722,98.322
49705551,49221723,101.609
49074679,49221723,52.329
49090651,49090652,42.005
49291657,49090652,482.81
49076154,49090652,167.484
1164684204,1164709981,209.943
49090654,49090653,48.546
49363505,49090653,54.01
49570087,49090653,245.993
3533875303,2666205280,46.127
49380231,49221729,101.143
49346175,49221729,99.298
4608501665,49221729,50.031
49221725,49221729,99.037
2666205279,2666205274,29.863
2666205272,2666205274,29.13
2666205276,2666205274,14.644
49346171,49221725,99.85
4612828370,49221725,51.671
49090657,49090655,189.53
49213417,49090655,383.863
49463254,49090655,119.344
49090658,49090657,59.459
49236694,49090657,211.68
49213428,49090657,208.711
49090659,49090658,76.788
49213430,49090658,211.686
49236696,49090658,222.73
49090660,49090659,82.926
49227725,49090659,340.652
49227716,49090659,239.003
49124790,49746020,70.412
49529304,49090660,98.31
49055417,49090660,410.745
49398286,49090660,359.615
2666205283,2666205286,39.839
49309946,2666205286,63.722
2666205285,2666205286,132.483
49309939,2666205285,37.152
49158902,49090668,92.376
49090685,49090668,542.243
49055417,49090668,146.012
49248098,49221737,106.276
49248096,49221737,92.842
49105173,49221737,100.964
49418368,49418353,22.238
49418364,49418353,202.862
49602988,49221743,107.764
49346191,49221743,90.255
49221743,49105173,99.918
49221747,49221743,100.964
49229654,49483885,39.976
49483893,49483890,16.363
49104729,49483890,64.941
49229654,49483890,60.212
49346194,49221747,91.715
49442480,49221747,108.885
49333720,49680505,105.975
49522532,49680505,295.896
49131428,49680505,82.271
49321102,49418364,50.828
49631692,49418364,159.159
49369286,49549436,130.547
49572391,49549436,128.22
49047530,49549436,53.252
2802973092,2800750717,97.237
2800750717,3011419061,35.021
296685693,296694082,317.732
296685693,49753861,980.32
49753898,296685693,676.356
1759301489,296685693,367.531
49096307,49418368,193.047
49631692,49418368,52.118
49063241,49549440,107.436
49189166,49549440,115.411
49550028,49549440,131.532
49398317,49090685,277.367
3324501535,49090685,250.78
49506115,49090685,651.61
49090689,49090688,140.059
49053536,49090688,136.413
504752760,49090688,235.447
49617878,49549445,31.324
49572400,49549445,130.447
49128653,49549445,108.808
49063241,49549445,105.31
49090692,49090690,53.068
3625319797,49090690,119.1
49113079,49090690,348.964
49090699,49090692,405.518
49388009,49090692,228.82
49118447,49090699,159.223
49118444,49090699,52.079
356520077,356521877,436.09
1377914708,356520077,575.078
6377443475,6377443478,47.692
6377443478,6377443475,49.127
4341670374,6377443475,30.093
6377443478,4341670374,78.35
49039514,6377443478,229.739
49061964,49221782,75.85
49581030,49352865,38.813
49127420,49352865,47.297
49407647,49352865,326.935
49127420,49352867,106.083
49781449,49352867,99.29
3403989229,49352867,49.161
49090728,49090725,139
49156691,49090725,167.762
49156670,49090725,115.526
2800750763,49135031,49.682
49420400,2800750763,131.865
48946680,2800750763,251.13
49352884,49352876,290.127
49278036,49352876,88.458
49065135,673058992,17.823
49226991,673058992,168.82
673058992,673058996,330.985
673059391,673058992,260.963
1796818625,49418418,11.884
49418418,1796818584,318.709
1796818644,49418418,248.939
49065136,673058996,16.191
49510723,673058996,86.024
673058996,49065139,157.525
1167714499,49680565,46.986
1167684771,49680565,226.351
49517710,49680565,97.526
49398299,49352884,68.522
49278045,49352884,98.7
49090742,49090741,89.026
49098225,49090741,56.188
49186824,49090741,411.287
49186826,49090741,351.576
49090744,49090742,90.583
49186828,49090742,360.408
49099138,49090744,463.594
49186830,49090744,373.904
3701984063,49746107,202.341
673059014,49577211,61.479
49577211,673059014,56.027
49065139,673059014,462.891
49725186,49746118,54.252
49221834,49221833,100.232
49059838,49221833,96.817
49200884,49221833,158.284
49117384,49221834,102.402
49200886,49221834,191.693
49059841,49221836,391.817
49059840,49221836,255.755
49200888,49221836,103.083
49236738,49615056,123.107
49063981,49615056,32.894
49236735,49615056,218.43
49093348,49221843,91.321
49494321,49221843,198.536
49091994,49221843,129.181
49080625,49680605,105.931
1175064797,1175064799,19.78
1175064797,1175064818,84.541
1175064807,1175064797,81.317
1190455828,1175064797,132.825
1175064799,1190455848,133.905
1175064799,49181617,361.067
1175064851,1175064799,88.827
49111062,49680608,75.057
49636173,49680614,145.902
1175064807,1175064818,137.807
49181605,1175064807,340.401
49474590,49484006,94.8
49336853,49484006,112.819
49235033,49484006,173.074
49403373,49746152,71.725
49146240,49746152,87.844
49690924,49746152,399.47
49539941,49746152,174.424
49074030,3537113323,36.598
49429075,49680620,383.899
49112458,49549551,86.37
49549555,49549551,98.961
49598573,49549551,75.69
49278121,49615089,36.826
1175064818,49290884,116.187
1190435998,1175064818,71.143
49109111,49549555,98.44
49647363,49549555,67.352
49475911,49549557,73.754
49109111,49549557,78.488
49303239,49549557,130.845
49418487,49418485,83.508
49661264,49418485,117.228
49445500,49418485,201.389
49307242,49549559,282.468
49707160,49549559,101.919
49075166,49549559,283.693
49128529,49418487,225.919
49096537,49418487,162.483
49121112,49121114,77.611
49294501,49121114,86.54
49363107,49121114,287.53
49549571,49549570,60.639
49061961,49549570,243.71
49678962,49549570,44.828
49746189,49282608,116.845
49746189,49426598,83.753
49295392,49746189,85.092
49196897,49418510,41.371
49746191,49295392,85.165
49746191,49282610,114.877
49313711,49746191,85.354
49362778,49418512,59.732
1190435998,1175064851,65.136
3729157035,49418516,407.113
49052787,49025303,128.754
3643150620,3643150615,51.586
3643150620,3643150616,72.093
49193977,49418520,68.418
293394564,3643150620,203.6
49093362,49484070,159.208
49093363,49484070,241.084
48959786,277145150,141.664
277141276,48959786,379.577
277141901,48959786,738.436
49431934,49025326,153.92
49076560,49025326,83.465
49431938,49025326,223.393
49076567,49025326,350.33
49385506,49418543,51.723
49128624,49418545,47.116
49418549,49418546,45.185
48894783,49287477,47.699
49049486,49287477,50.94
49287902,49287477,83.313
49510578,49418549,75.389
49433589,49418549,76.854
49068916,49418549,80.629
5686628668,5686628661,177.206
49136860,5686628661,134.396
49134635,5686628661,116.25
49287484,49287480,40.06
48894783,49287480,23.581
49049487,49287480,32.213
48959801,3259520062,314.428
48959808,48959801,234.808
49598857,48959801,227.173
49287577,49287484,28.075
49287489,49287484,63.401
49344154,49746239,131.33
48959808,275950391,387.392
48857791,48959808,189.848
5762847042,1704207236,14.013
5762847042,5762847045,177.799
5423147705,5762847042,339.698
49413801,49418563,105.725
49413799,49418563,172.447
49221954,49221952,71.399
49229822,49221952,97.96
49586172,49221952,147.062
49634598,49221952,99.539
49223691,5762847045,150.813
49079418,5762847045,10.553
5762847045,49179374,133.011
49312897,49353029,88.52
49068737,49549641,52.506
49549676,49549641,299.587
49222380,49549641,184.211
49637320,5686628683,314.917
49254118,49353041,67.92
49174914,49221973,94.194
49080730,49221973,147.674
49221984,49221973,190.805
49090905,49090902,75.371
49134464,49090905,93.317
49090908,49090905,119.78
49099221,49353049,197.743
49509506,49353049,99.089
4589689227,49353049,50.761
49144804,49090908,77.197
49217489,49090908,77.169
49047633,49090909,227.073
49144775,49090909,78.47
1715720465,49090909,71.495
49144785,49090911,79.814
1715720448,49090911,163.737
49047633,49090911,130.929
49222005,49221984,412.353
49570661,49221984,520.954
49561597,49221984,199.637
1744991310,49746277,9.517
49299882,49746277,193.059
49746277,6050254514,191.006
49115520,49746277,102.448
2016137113,48894314,13.834
48894314,48894315,37.471
48866946,48894314,2514.13
48894315,2016137116,11.09
48894315,49753034,657.017
49222380,49549676,117.886
49177852,49549676,163.6
48894316,2016137113,44.34
2016137116,48894316,15.807
2016137121,48894316,84.704
1759056236,49124118,76.708
49561597,49222005,198.123
49731995,49222005,110.982
49091638,3590001015,213.325
49576166,3590001015,77.91
49652215,3590001015,342.674
49494132,49549697,151.671
356520330,356521705,623.732
356520330,1240495192,521.013
356522349,356520330,1713.845
49625717,49746319,63.416
3402687857,49090963,18.32
49090968,49090963,83.982
49368922,49090963,182.09
356520343,356524267,569.079
356520343,356520973,542.334
1228860252,356520343,358.453
49090971,49090968,194.758
49299194,49090968,251.88
49156505,49156505,523.381
49229862,49156505,152.086
49299199,49090971,92.049
49368922,49090971,130.471
49287627,49287581,349.518
4626846114,4343226484,56.157
48968751,4626846114,58.483
49099329,49418667,104.093
49353151,49353135,137.272
49187575,49353135,75.133
49235796,49353135,121.607
49418676,49418674,34.837
49602374,49418674,117.846
49502453,49418674,64.423
49484220,49484216,86.196
2287630825,49484216,26.712
49555300,49484216,109.271
356520377,356521198,1644.439
356521168,356520377,500.882
49049529,356520377,649.906
49076699,49091008,48.293
49076699,49091012,51.091
49073754,49287627,381.996
49706730,49287627,248.587
356520400,1228858689,212.892
356523315,356520400,443.698
356520405,356521714,606.686
356520460,356520405,459.269
1228872265,356520405,818.875
49222117,49222112,209.987
49110466,49091044,144.997
49091046,49091044,85.113
49222119,49222117,67.274
49342599,49222117,460.648
49222122,49222119,380.968
49342595,49222119,77.477
49342589,49222119,83.149
49091056,49091048,198.514
49353189,49353188,88.189
49096805,49353188,108.571
