from,to,weight
49058291,49317600,2.66588
5665621729,5665621728,2.46828
5665621734,5665621730,1.03536
5665621740,5665621730,3.8866
49120989,49120987,3.35448
49592543,49120987,5.36996
49585360,49120990,2.4976
49589650,49120990,3.75344
49120992,49120990,5.43368
4341493369,49383135,13.2716
4341493369,49383135,2.45972
49132623,49317610,3.92456
49467980,49645282,5.3994
5665621747,5665621746,2.59516
49057397,49186549,7.6656
49132623,49317627,7.20356
49055495,49055492,3.08128
49055495,49055492,11.53604
49536743,49055492,2.07796
49055497,49055495,1.99576
49055498,49055497,2.98296
49652156,49055497,3.78684
49055503,49055498,8.28448
49055507,49055503,3.02048
49583350,49055503,6.73044
49266365,48924433,1.02284
48924442,48924433,3.3106
48924433,49059173,7.19584
49055509,49055507,4.68136
49655154,49055507,5.0324
49064963,49776404,6.53256
49214924,49055509,3.23992
49055516,49055510,5.27268
49130101,49055510,5.51712
49121047,49121045,4.5902
49390400,49121045,4.768
49652634,49776407,5.0344
49121049,49121048,3.48916
49057141,49121048,7.13536
2684603539,49121048,7.48048
49265692,49121049,14.04412
49459383,49121047,1.85036
49519275,49317667,3.40684
49519272,49317667,3.52324
49056155,49317667,4.13568
49082807,49055530,2.44096
49082807,49055530,18.24124
49455410,49055530,11.66532
49410246,4341729076,8.09844
49323895,4341729076,3.47112
4341729076,5985312699,4.06552
49410248,4341729076,8.56344
49252154,49252152,2.01424
49059834,48924473,7.57092
49317691,49317690,2.4038
49074706,49317690,8.08552
49406085,49317690,3.149
49383235,49383227,8.49576
49468005,49383227,3.18364
49514985,49317695,3.55588
49317706,49317695,7.83132
49205721,49317695,4.42
49252164,49252160,2.40044
49138804,49252160,2.1624
49669293,49514304,7.8518
49336122,49252164,1.49356
49065494,49252164,2.07204
49065494,49252168,2.00364
49085251,49252168,3.76644
49205732,49317706,3.48232
49121112,49121104,10.05084
49055577,49055575,5.67484
49317722,49317721,4.3114
49055579,49055578,3.55896
49055577,49055578,8.72796
49055577,49055578,14.688
49055580,49055579,3.68948
49338286,49055579,3.49992
49055581,49055580,3.6694
49142400,49055580,3.62004
49317758,49317727,28.25232
49055587,49055581,12.97344
1164674906,1164675024,5.05028
1164674906,1164674924,0.49364
1164674942,1164674906,0.56552
1164676330,1164674906,10.75296
49055588,49055587,4.5326
49610490,49055587,9.61868
49055589,49055588,0.34512
49055591,49055589,3.73284
1164675149,1164674911,0.44196
1164674911,1739492900,14.1212
1164675013,1164674911,9.56836
49055592,49055591,3.95948
49083714,49055591,5.72736
49055595,49055592,4.1906
49136672,49055595,6.86848
49055598,49055596,9.64344
1164674924,1164675166,0.56868
1164675024,1164674924,5.11356
49084636,3182200686,4.9486
49055598,49130548,1.52372
49130560,49055598,2.277
49055599,49130560,2.31772
49130533,49055599,1.36732
49129617,3182200687,1.17216
49055602,49055601,4.2254
49671260,49055602,4.50952
49055603,49055602,3.9542
49056357,49055603,8.78728
49056358,49055603,8.3012
49055605,49055604,3.32264
49055606,49055605,3.32696
49055607,49055606,3.22464
49055608,49055607,3.02004
49055608,49055607,12.7328
49055622,49055610,9.66028
1164674966,1164674931,9.44208
1164675007,1164674931,6.81056
1164675321,1164674933,10.48072
1164674960,1164674933,3.37936
1164674988,1164674933,3.02216
49066940,49317758,5.71368
1164674994,1164674937,3.36852
1164675107,1164674937,10.14984
1164674976,1164674937,2.63224
1164674943,1164674942,8.66392
1164675166,1164674942,0.54872
1164675013,1164674943,0.5222
1164675149,1164674943,9.62524
49121152,49121151,1.20732
49121151,49121348,7.5864
1164675285,1164674953,2.68332
1164675054,1164674954,0.58264
1164675002,1164674954,2.8118
1164674988,1164674954,3.45748
49317774,49317771,2.02112
49317785,49317774,3.48596
49317786,49317785,3.57932
49067024,49317785,15.8534
49317788,49317786,10.57472
49317790,49317788,16.306
49317806,49317790,17.7518
1164675013,1164674976,2.38344
1164675125,1164674976,7.68852
1164675107,1164674988,2.10128
49069720,49317806,3.52492
49186742,49186741,7.042
49074651,49186741,4.57756
49125879,49186742,7.09364
49074652,49186742,4.59156
49125879,49186744,1.32456
49125878,49186744,1.79628
1164675285,1164675002,2.7614
49186749,49186747,7.0822
49514429,49514427,4.2044
49384920,49514427,2.87136
49529509,49514427,5.7116
49186750,49186749,7.1294
49069586,49317822,3.32744
49317827,49317822,3.49692
49074658,49186750,4.66244
49186752,49186751,5.8216
49393699,49317827,9.36984
49383367,49383365,4.70536
49149443,49383365,4.2996
49375718,49383365,5.52744
1164675166,1164675013,8.64464
1164675064,1164675019,2.2754
1164675127,1164675019,3.97052
1164675149,1164675019,3.82276
1164675133,1164675021,6.04672
1164684235,1164675021,3.3314
49317839,49317838,3.31416
49150171,49317839,8.10116
1164675319,1164675023,4.66396
1164676293,1164675024,1.53484
49064025,4612523991,5.22188
1164675321,1164675033,2.4856
49124095,49121243,6.75736
48881111,49121243,1.60648
49121245,49121243,4.05468
49124097,49121245,8.59172
49121247,49121245,4.08992
49124099,49121247,9.80036
49340446,2713421799,0.54736
49461257,2713421799,10.87188
2713421799,1759303835,5.47796
2713421821,2713421799,13.56148
49056200,49514480,3.20396
49346075,49514484,1.20692
1164675127,1164675064,5.2102
2713362464,2713421821,0.52684
49411109,49514496,3.85268
49411119,49514496,13.12924
49646702,49514496,15.17868
356616550,356616192,3.22856
356616683,356616194,3.2594
49186826,49186824,3.29148
49583602,49186824,11.16964
2713362510,2713421832,0.3944
49186828,49186826,3.39476
49186830,49186828,3.50932
49479469,49186828,5.51784
49189395,49776653,8.74408
49063135,49776653,2.54916
49479469,49186830,7.58672
49136762,49580055,15.64628
49124733,49383447,3.77812
49588682,49383447,3.15516
49342400,49383447,7.94368
49129666,49383447,13.70192
49055775,49055769,4.7268
49077090,49055769,17.91324
49131151,49055769,1.58016
49124733,49383450,3.52028
49383459,49383450,7.05436
49055777,49055776,14.19756
49135508,49055776,3.2628
48884956,49448993,20.84216
49525518,49448993,3.33832
49067041,49055777,3.19796
49067040,49055777,3.2318
49055778,49055778,13.9544
49260859,49055778,3.68124
356616329,356616223,1.74812
1164675323,1164675107,1.00128
1164675114,1164675109,2.99048
1164675302,1164675109,10.00488
3641478144,1164675109,1.95368
1164675183,1164675110,8.38688
1164675183,1164675110,14.78376
1164675163,1164675110,3.54252
48990268,48990244,10.93076
48990244,48990268,8.83244
49131538,48990244,5.89592
49121318,49121317,3.3974
49193564,49121317,4.67908
49325992,49121317,4.61688
49121319,49121318,3.39812
49325993,49121318,4.65672
1164675302,1164675114,23.0536
1164675288,1164675114,2.16796
49326001,49121323,4.64356
49121324,49121323,3.43156
49121321,49121323,2.417
49121325,49121324,1.065
49326003,49121324,4.63556
49325994,49121319,4.70048
49326009,49121331,2.8776
49075436,49121340,21.48768
49071924,49121340,25.6038
49071924,49121340,4.02412
49582859,49121340,4.96508
4616476838,49121348,5.72632
1739492881,1164675149,14.25864
49580112,49580111,6.56944
49055844,49055827,16.1678
49401525,49186901,7.96336
49186902,49186901,4.68352
49337414,49186902,8.02328
49081921,49580119,3.80296
1164675289,1164675163,9.31292
1164675288,1164675163,16.7908
49462809,49514592,6.72736
1164675265,1164675170,5.21304
49137322,49055844,6.0406
49137314,49055844,8.73356
49186982,49186916,2.4276
49260728,49186916,1.5972
49064007,49186916,8.6334
1833036161,49514597,0.54088
49462809,49514597,11.05152
49514597,3956117181,6.4986
1833036157,49514597,15.48272
49186923,49186922,7.97512
49059190,49186922,4.39468
49268622,49186922,4.13688
49186925,49186923,8.1264
49059191,49186923,4.39516
49186928,49186925,2.13064
49059192,49186925,4.42452
49518535,48990317,0.75432
1164675289,1164675183,3.56016
49186930,49186928,4.65764
4617191623,49186928,3.25652
49186933,49186930,6.32076
49059193,49186930,5.16512
4617191623,49186930,5.63464
49514622,49514621,3.31684
356616229,356616319,3.88752
49186951,49186950,7.69912
49318025,49318024,4.63016
49083554,49318024,11.33816
49318027,49318025,4.66576
49337406,49318025,2.745933333
356616615,356616329,3.2892
356616331,356616329,9.21316
356616229,356616329,7.81904
356616609,356616331,3.29132
356616511,356616331,2.50476
49389036,49449104,3.46024
49064743,49318034,4.055
49671070,49186964,5.28548
49660063,49186964,6.10984
49401399,49186964,5.3966
49475710,49514652,2.76928
1190455854,49186977,0.62412
49186981,49186977,8.27704
49186977,49460377,3.93888
49645765,49645729,4.74636
49645765,49645729,9.10224
49186982,49186981,8.21108
49059183,49186982,1.91136
49602965,49645742,2.0458
2667936533,1164675255,1.80928
2667936534,1164675255,0.59944
356616547,356616376,1.6704
49066959,49252538,7.40152
49657317,49252538,2.65356
48990400,48990395,5.29256
49124590,48990395,4.34108
49329013,48990395,1.95344
49580233,49580225,6.19752
49392315,49580225,3.49752
1164675319,1164675265,7.48376
49245897,49776836,4.2966
48859334,48859333,2.01764
49065961,48859334,4.63636
49195762,48859335,3.2664
48859339,48859335,10.06832
49672178,49645765,3.42496
49645771,49645769,2.58724
49522049,49645769,1.4368
49329022,48859344,3.56088
48859346,48859344,2.79136
49121492,49121490,9.13512
49344673,49121492,1.00924
49121494,49121492,3.11692
49121496,49121494,3.259
49204793,49055960,0.23856
49055967,49055960,6.01984
49083564,49055960,2.19276
49718030,49121496,2.74704
49121498,49121496,1.86312
49391929,49121498,5.8712
49383651,49383644,2.51152
49464367,49383644,4.08148
49280814,49645790,6.05308
49730254,49383651,2.11904
49383658,49383651,3.5376
49055973,49055972,3.624666667
49580626,48859364,3.41244
48859368,48859364,2.02336
48878542,48859368,2.65524
48859372,48859368,4.36644
49064390,49383658,4.40212
49407459,49383658,6.25476
351926062,5993236715,9.51692
1164675321,1164675319,2.9908
49252601,49252600,14.89796
49598994,49252600,17.85264
49598994,49252601,3.76728
49580294,49580289,3.05592
49205416,49252610,2.6208
49066805,49580294,4.28712
49520914,49580294,11.06456
3702036692,48859412,5.9752
49383703,49274362,8.61676
49071729,49187129,1.74824
49187129,49064557,10.9108
49594724,2666170682,3.86528
49252670,49252666,31.97312
49278463,2666170684,1.63904
49594724,2666170684,8.1596
49534602,49776957,4.30992
49252670,2824140371,23.94356
4343303763,49252670,0.63736
49067525,49187136,6.27888
1213387147,2666170689,8.04468
49278463,2666170689,2.68656
49187140,49187139,1.85084
4606889569,49187140,2.67356
49074185,49121600,3.30848
49252672,4343303763,7.47524
49252676,49252674,8.04244
49252676,49252674,24.19768
49058447,49252674,24.65216
49252677,49252676,16.07464
49188221,49252678,6.46492
49056082,49056076,6.8116
49321178,49056076,2.20744
49321174,49056076,2.70184
49189459,5531208006,8.44448
49580367,49580367,3.5774
49776984,49776983,0.81124
49776991,49776984,1.68208
49056090,49056089,3.62952
49190240,49056089,10.5068
49084872,49056089,5.75124
49056091,49056090,3.73172
49084873,49056090,5.73816
49084874,49056091,5.83292
49056093,49056092,3.10508
49321144,49056092,6.8832
49056098,49056092,3.68392
49056094,49056093,3.10576
49456052,49056093,3.57088
49056097,49056096,3.8834
1811066289,49056096,4.13556
49084867,49056097,4.02352
49056098,49056097,8.113
49084868,49056098,4.08344
356616609,356616547,2.92344
356616615,356616550,3.36752
356616551,356616550,7.39592
356616652,356616551,3.3256
356616777,356616551,4.14772
49187811,49252713,7.2406
2370169468,49252716,14.35312
48936755,49252723,3.8654
49252727,49252723,5.63212
49193401,49252734,4.15748
49383808,49383807,2.8576
49383810,49383808,2.4842
49383811,49383810,1.9618
49406215,49383810,4.70852
49065844,49056134,2.15944
49065849,49056134,5.05636
49318287,49318283,11.52756
49056141,49056140,0.31488
49193401,49252749,11.21108
49056155,49056143,12.07688
49056155,49056143,8.77408
49476085,49252755,9.5374
3551299990,3551299989,3.51304
3551299992,3551299990,0.48288
3551300893,3551299990,2.217
3551300896,3551299991,2.095
2627730771,3551299992,0.87008
49121698,49121690,9.91408
48961857,49121690,3.85792
49210016,49252769,7.43064
49060309,49121698,3.669
356616615,356616609,8.9998
3640297896,3640297894,0.53292
3640297896,3640297895,0.74256
3640297901,3640297896,1.70424
49056166,49056168,3.36356
3640297901,3640297898,1.96956
3640297901,3640297899,2.4818
49268085,49318316,4.02004
49477150,1465354662,2.7098
49210016,49252782,1.64964
49121714,49723787,6.3226
49594579,49121714,11.59048
48887180,49252794,2.91316
48887181,49252794,1.86368
49056194,49056193,2.80728
49056199,49056198,4.62156
1734863780,49056198,4.24088
49056200,49056199,4.53064
49056201,49056200,4.49192
49056202,49056201,4.55824
49056203,49056202,1.60124
356616229,356616652,3.28884
356616762,356616652,3.78512
4344678861,49143285,24.90716
1739492934,4344678861,33.5302
2817123286,48990675,0.27476
48990675,48862399,2.771175
49121749,49121748,2.30984
49121747,49121748,1.56492
49121749,49121750,11.40472
49124137,49121750,0.89256
49124135,49121750,3.946
2802972985,48990679,2.96012
49124113,49121752,6.52988
391104422,49121752,10.07584
49123122,2149550553,0.3916
2149550556,2149550553,15.79156
49268085,49121749,4.06976
49121756,49121755,2.57256
49121754,49121755,1.92528
49123120,2149550556,0.34208
49190984,2149550556,1.8696
49121756,49121757,3.09924
49196939,49121757,8.45956
49133215,49121756,5.3624
49522588,49121756,8.47124
49335382,49383906,2.57804
49142641,49383906,22.09208
49406097,49514980,6.81972
49449860,49514980,5.59316
49514985,49514980,4.84664
49449849,49514980,7.71908
356616718,356616682,3.28376
356616681,356616682,4.01348
49056236,49056235,2.9542
49056237,49056236,2.04608
49056242,49056238,4.4208
356616716,356616683,3.224
356616716,356616684,5.2928
49451172,49056242,8.97032
49121781,49121776,5.89916
4616476181,49383924,2.10784
49383949,49383924,2.80264
49383927,49383924,9.56868
49085754,49056245,1.11576
49056248,49056245,2.36772
49383949,49383927,10.24532
49456280,49056248,1.64188
49056250,49056248,5.67144
49056252,49056250,3.43636
49080923,49056252,6.25568
356616754,356616716,3.24392
5717068301,4341864644,1.77264
4341864649,5717068301,4.56392
356616736,356616718,3.22604
356616720,356616718,4.10724
49673708,49383949,3.60284
49580563,49580562,1.9206
49409249,49580562,6.49016
49202236,49580562,3.4594
49124438,49580567,7.59116
356616736,356616735,4.05548
356616737,356616736,2.43336
49056290,49056289,4.88368
49730133,49056289,11.075
49056291,49056290,4.99116
49130804,49056290,4.35756
49515048,49515046,2.88936
49669931,49515046,2.00308
49124631,49515046,2.5828
49078779,49515048,2.28052
49584459,49515048,5.48628
49534473,49515048,8.1088
49056301,49056298,3.61784
49056298,49056298,21.59776
49083652,49056301,3.95408
49083651,49056301,3.85228
356616754,356616753,2.54656
356616755,356616754,1.64976
49515071,49069131,4.62368
49528917,49711684,7.06984
49459349,49711684,7.19888
49711688,49711684,4.23956
49068152,49711684,3.8824
49116204,49515076,7.68948
49069131,49515076,4.37164
49528920,49711688,7.05344
49459353,49711688,7.10748
49410256,49515080,4.37736
49410256,49515083,4.53992
49329022,49580626,14.29636
49515095,49515098,3.93876
49116228,49515095,7.74496
49116229,49515098,7.74588
49252965,49252959,10.06732
49056356,49056355,2.9392
49656525,49056355,1.3566
49656522,49056355,1.00076
49338163,49252965,3.45336
49056367,49056364,5.59872
49116246,49515117,7.7186
49077851,49515117,4.956
49389891,49384047,4.21008
49456398,49384047,5.71188
49252979,49252977,3.49888
652446643,49252977,26.45776
652446386,49252977,15.93168
49056371,49056370,3.26672
49056374,49056371,2.82016
49142721,49056371,7.1012
49269559,49515122,4.50756
652446430,49252979,2.45568
1715964541,1957100992,3.11636
1896847012,1715964541,0.2766
504752760,1715964541,9.83316
49515137,49515135,4.65348
49515139,49515137,4.62356
49531325,49515139,8.33072
49535156,49515142,8.24356
3695767838,49515144,8.30772
49253000,5158312356,8.63988
5158312356,49253000,8.67256
1715964559,2304485437,5.26286
1715964559,1711714577,10.14266
1715964587,1715964559,6.95092
49145421,49777316,6.34392
1715964581,2304485437,0.64468
48946737,1715964581,0.70192
49344179,49580714,3.36772
49083493,49580715,3.51324
49344179,49580715,3.31208
49083493,49580716,3.541
3643203935,1715964587,4.65336
49132454,49056431,3.61456
49056438,49056431,11.0626
49580727,49580722,4.87964
652446643,652446386,3.82436
652446448,652446386,2.6132
49121972,49121971,15.92072
49389406,49121972,3.65264
49132460,49056438,4.37912
49065099,49121973,8.03832
49069200,49121979,3.34296
49214885,49121983,7.416
49121987,49121983,3.32864
49395535,49121987,4.01508
49121992,49121987,6.26996
49515208,49515205,5.64112
49061112,49515205,5.62052
49598690,49515205,1.92776
1715964617,1715964632,2.896488889
1190519039,1715964617,2.710977778
48990934,48990929,2.60696
49662392,49711828,1.66976
49711836,49711828,1.2042
49711834,49711828,0.87684
49122007,49122003,7.96992
49068713,49122003,8.12216
49670994,49122007,4.88612
1715964632,1715964686,6.641022222
